performance_id,date,accumulated_sales,daily_sales,booking_rate,price_avg,ad_exposure,sns_mention_daily,promo_event_flag
1017,2025-06-19,263,4,0.73,248029,417715,52,False
1017,2025-06-08,63,1,0.18,295629,187954,10,False
1017,2025-06-25,70,3,0.55,253777,300753,87,True
1017,2025-06-13,484,2,0.37,298203,126616,39,True
1017,2025-06-18,235,7,1.28,253095,452365,63,False
1017,2025-05-31,59,1,0.18,258580,353347,12,True
1017,2025-06-19,100,1,0.18,288619,406398,81,False
1017,2025-06-03,382,7,1.28,253060,410037,1,False
1017,2025-06-11,10,1,0.18,278192,372836,63,False
1017,2025-06-21,423,15,2.74,252470,482891,59,False
1017,2025-06-15,144,0,0.0,269622,387710,56,False
1017,2025-06-14,180,7,1.28,264416,324021,12,False
1017,2025-06-01,529,18,3.29,298554,173616,14,False
1017,2025-06-20,502,6,1.1,275220,201407,8,False
1018,2025-06-12,71,0,0.0,242026,365406,37,False
1018,2025-06-13,52,1,0.28,247228,281890,97,False
1018,2025-06-07,95,4,1.13,234408,315286,71,False
1018,2025-06-04,5,1,0.28,219456,324137,2,False
1018,2025-05-30,75,0,0.0,241466,220062,68,False
1018,2025-06-02,344,8,2.25,219449,334196,83,False
1018,2025-05-26,12,0,0.0,247986,304720,19,False
1018,2025-05-29,336,5,1.41,220037,169504,14,False
1018,2025-06-24,57,1,0.28,251580,467894,45,False
1018,2025-06-05,314,9,2.54,244068,321094,100,False
1018,2025-05-24,188,7,1.97,236192,307605,81,False
1018,2025-06-21,285,6,1.69,250964,411793,92,False
1018,2025-06-04,337,12,3.38,238923,426237,20,True
1018,2025-06-02,336,7,1.97,218253,457576,51,False
1018,2025-06-25,52,2,0.56,236703,221757,32,False
1018,2025-05-21,136,5,1.41,253791,397698,74,False
1018,2025-06-11,264,0,0.0,243494,309912,56,False
1018,2025-06-18,154,5,1.41,239903,327434,41,False
1018,2025-06-26,138,2,0.56,237867,478336,31,False
1018,2025-05-30,212,4,1.13,246342,276469,49,False
1018,2025-06-03,191,2,0.56,232013,470608,98,False
1018,2025-06-23,343,0,0.0,223123,420961,62,True
1018,2025-05-23,155,2,0.56,236017,242482,55,False
1018,2025-06-05,37,2,0.56,235471,328931,85,False
1018,2025-05-30,298,3,0.85,252266,231379,57,False
1018,2025-06-12,104,3,0.85,236536,302834,57,False
1018,2025-05-31,237,7,1.97,222243,301499,0,True
1018,2025-06-17,303,7,1.97,232764,375399,87,False
1018,2025-05-21,136,3,0.85,220387,352557,24,False
1018,2025-06-25,66,1,0.28,208015,262421,72,False
1019,2025-06-16,432,3,0.48,5990,368733,96,True
1019,2025-06-17,142,1,0.16,6223,154195,78,False
1019,2025-06-17,69,0,0.0,5893,156683,46,True
1019,2025-06-15,90,1,0.16,5971,430453,22,False
1019,2025-06-17,551,17,2.75,6561,238419,71,False
1019,2025-06-16,572,4,0.65,5962,491716,55,True
1019,2025-06-17,196,0,0.0,6996,326817,64,False
1019,2025-06-15,29,0,0.0,6524,366150,89,False
1019,2025-06-17,444,12,1.94,6896,300569,93,False
1019,2025-06-17,494,1,0.16,5899,232659,88,False
1019,2025-06-15,438,5,0.81,6128,438030,0,False
1019,2025-06-15,190,1,0.16,6300,383028,78,False
1019,2025-06-16,610,12,1.94,6864,316750,16,False
1019,2025-06-17,601,12,1.94,5944,178672,77,False
1019,2025-06-16,162,5,0.81,6071,411367,60,False
1019,2025-06-17,508,12,1.94,6430,371604,34,True
1019,2025-06-17,569,16,2.58,6380,384697,46,False
1019,2025-06-16,531,5,0.81,6043,261215,17,False
1019,2025-06-17,248,6,0.97,6376,209430,14,False
1019,2025-06-17,490,14,2.26,6692,189424,34,False
1019,2025-06-17,611,2,0.32,6357,211023,43,False
1019,2025-06-15,316,0,0.0,7000,269024,98,False
1019,2025-06-16,140,5,0.81,6710,438317,36,True
1019,2025-06-15,186,7,1.13,6907,293725,3,False
1019,2025-06-16,283,1,0.16,6556,346517,7,False
1019,2025-06-16,170,6,0.97,7076,412257,7,True
1019,2025-06-17,370,6,0.97,6658,357336,79,False
1019,2025-06-16,457,5,0.81,6523,400228,92,False
1019,2025-06-15,609,10,1.62,6993,288868,93,False
1019,2025-06-15,493,11,1.78,6326,193078,5,False
1020,2025-06-04,149,2,0.77,91289,262793,2,False
1020,2025-06-01,75,2,0.77,91386,425137,72,False
1020,2025-05-25,82,0,0.0,87020,475854,86,False
1020,2025-06-12,236,7,2.7,90621,447160,73,False
1020,2025-05-26,93,0,0.0,83882,439298,47,False
1020,2025-05-22,98,2,0.77,83353,140149,44,False
1020,2025-05-27,208,7,2.7,88074,139169,75,True
1020,2025-06-06,53,2,0.77,83642,286098,17,False
1020,2025-05-23,186,1,0.39,100361,179211,46,False
1020,2025-06-02,75,3,1.16,90244,295558,1,True
1020,2025-06-10,78,2,0.77,96763,131422,45,False
1020,2025-06-13,11,0,0.0,98254,423836,80,False
1020,2025-05-20,7,0,0.0,84573,152003,27,True
1020,2025-05-27,174,3,1.16,88211,455990,15,False
1020,2025-05-28,70,0,0.0,98959,330780,36,False
1020,2025-05-28,227,3,1.16,85890,496308,63,False
1020,2025-06-03,147,0,0.0,87858,103969,21,True
1020,2025-05-21,145,4,1.54,98161,378572,18,False
1020,2025-05-21,140,2,0.77,94737,368508,99,False
1020,2025-06-03,230,2,0.77,90495,327909,78,False
1020,2025-05-26,8,1,0.39,98106,183793,4,False
1020,2025-06-05,125,2,0.77,89559,126553,67,False
1020,2025-05-22,76,1,0.39,91107,175910,67,False
1020,2025-06-08,158,2,0.77,93563,154460,30,False
1020,2025-06-10,180,7,2.7,94329,347667,9,False
1020,2025-05-23,143,5,1.93,83350,346686,87,False
1020,2025-05-20,3,0,0.0,83215,190417,11,True
1020,2025-06-08,224,0,0.0,94932,252756,70,False
1020,2025-05-18,259,2,0.77,85237,209863,49,False
1020,2025-06-06,194,3,1.16,85713,315834,53,False
1021,2025-05-17,320,2,0.25,45469,472119,26,False
1021,2025-05-03,568,13,1.61,44116,403630,11,False
1021,2025-05-07,339,12,1.49,40754,455220,9,False
1021,2025-05-11,657,13,1.61,47740,326453,69,False
1021,2025-05-11,419,5,0.62,45265,438767,60,False
1021,2025-05-09,728,0,0.0,48076,107697,37,False
1021,2025-05-02,479,12,1.49,42981,498276,67,False
1021,2025-05-14,754,13,1.61,44516,178533,11,False
1021,2025-05-10,598,13,1.61,41679,316621,31,False
1021,2025-05-11,400,8,0.99,44681,399563,97,False
1021,2025-05-16,794,19,2.35,46341,287135,77,True
1021,2025-05-06,244,2,0.25,43744,472818,53,True
1021,2025-05-17,799,7,0.87,48588,405442,4,False
1021,2025-05-14,325,8,0.99,43991,134753,44,False
1021,2025-05-19,730,24,2.97,44044,387360,83,True
1021,2025-05-12,607,10,1.24,48005,150519,74,False
1021,2025-05-10,729,15,1.86,49499,412877,66,False
1021,2025-05-17,57,0,0.0,43286,194913,28,False
1021,2025-05-03,7,0,0.0,46789,300352,2,False
1021,2025-05-03,708,11,1.36,46778,314636,19,False
1021,2025-05-13,771,18,2.23,45035,205573,90,False
1021,2025-05-09,652,12,1.49,40763,248955,51,False
1021,2025-05-10,42,2,0.25,42568,209767,41,False
1021,2025-05-13,626,10,1.24,43035,218920,19,False
1021,2025-05-10,751,6,0.74,49318,285550,94,True
1021,2025-05-11,778,25,3.09,43195,312490,37,False
1021,2025-05-03,274,5,0.62,42805,235909,41,False
1021,2025-05-17,231,7,0.87,45784,446030,6,False
1021,2025-05-08,316,3,0.37,42243,435513,11,False
1021,2025-05-03,628,4,0.5,40720,252271,12,False
1022,2025-06-26,0,1,0.0,63088,418953,6,False
1022,2025-07-03,0,1,0.0,55774,183384,6,False
1022,2025-07-24,0,1,0.0,58194,408019,32,True
1022,2025-06-29,0,0,0.0,61449,101539,16,False
1022,2025-07-03,0,1,0.0,54122,163965,49,False
1022,2025-07-20,0,0,0.0,54810,243314,35,False
1022,2025-08-02,0,0,0.0,61482,355821,17,False
1022,2025-07-15,0,0,0.0,55130,436430,58,False
1022,2025-07-15,0,0,0.0,54384,236109,89,False
1022,2025-07-20,0,0,0.0,63263,396213,74,False
1022,2025-07-18,0,1,0.0,63266,195761,89,False
1022,2025-07-17,0,0,0.0,61483,149593,89,False
1022,2025-07-21,0,0,0.0,58107,369355,71,False
1022,2025-07-11,0,0,0.0,59557,438526,100,True
1022,2025-07-25,0,1,0.0,59141,257195,93,True
1022,2025-07-28,0,0,0.0,63802,485867,28,False
1022,2025-07-06,0,1,0.0,57601,211361,51,True
1022,2025-07-06,0,1,0.0,54075,420646,42,False
1022,2025-07-27,0,1,0.0,55996,411200,58,False
1022,2025-07-22,0,0,0.0,63238,389987,97,False
1022,2025-07-20,0,1,0.0,56017,423966,5,False
1022,2025-07-09,0,0,0.0,60534,437462,15,False
1022,2025-06-25,0,0,0.0,60611,223099,50,False
1022,2025-07-08,0,0,0.0,53677,226613,31,False
1022,2025-07-22,0,0,0.0,62494,469119,58,False
1022,2025-07-21,0,0,0.0,57865,468582,28,True
1022,2025-07-07,0,0,0.0,55617,200699,28,False
1022,2025-07-17,0,1,0.0,57999,398277,76,False
1022,2025-07-30,0,0,0.0,57972,251542,83,False
1022,2025-07-30,0,0,0.0,54164,391975,86,False
1023,2025-06-06,178,2,0.65,178450,262023,95,True
1023,2025-06-12,67,1,0.33,185992,298639,66,False
1023,2025-06-17,5,1,0.33,185132,132230,93,False
1023,2025-06-16,196,0,0.0,154220,223246,81,False
1023,2025-06-10,300,1,0.33,163743,170219,76,False
1023,2025-06-18,248,6,1.96,179007,456386,52,False
1023,2025-06-10,13,1,0.33,177239,109943,64,False
1023,2025-07-07,213,6,1.96,153058,406450,81,False
1023,2025-06-25,219,0,0.0,180708,479770,51,False
1023,2025-06-27,176,4,1.31,175945,329502,98,False
1023,2025-06-04,293,6,1.96,171760,467119,27,False
1023,2025-06-13,172,5,1.63,152868,404566,85,False
1023,2025-06-19,231,4,1.31,186093,372448,5,False
1023,2025-06-11,63,2,0.65,168888,334390,95,False
1023,2025-06-28,145,0,0.0,174720,459014,22,False
1023,2025-06-15,87,2,0.65,180535,202834,41,False
1023,2025-06-28,133,2,0.65,176043,134924,56,False
1023,2025-06-20,89,3,0.98,173168,179436,48,True
1023,2025-06-29,100,4,1.31,154558,304827,40,False
1023,2025-06-17,57,1,0.33,166573,340970,37,True
1023,2025-06-26,74,1,0.33,156040,342434,98,True
1023,2025-06-09,18,1,0.33,176702,421395,87,False
1023,2025-06-08,189,0,0.0,159145,161360,97,False
1023,2025-06-28,225,2,0.65,179887,418488,15,False
1023,2025-06-21,128,1,0.33,158619,183791,54,False
1023,2025-06-16,44,1,0.33,172475,376319,47,False
1023,2025-06-17,286,9,2.94,178677,339608,17,False
1023,2025-07-01,243,8,2.61,172989,100515,62,False
1023,2025-06-21,108,0,0.0,162440,127856,15,False
1023,2025-07-01,68,2,0.65,174946,372017,1,False
1024,2025-05-19,196,6,2.08,55026,231870,49,False
1024,2025-05-25,182,0,0.0,55394,365228,91,False
1024,2025-05-25,69,2,0.69,56929,263402,83,False
1024,2025-05-24,213,2,0.69,59427,119773,15,False
1024,2025-05-23,14,0,0.0,57065,345282,54,True
1024,2025-05-18,99,2,0.69,62557,314159,50,False
1024,2025-05-24,219,3,1.04,58981,207792,62,False
1024,2025-05-20,6,0,0.0,62523,172227,24,False
1024,2025-05-18,214,5,1.74,61310,417336,54,False
1024,2025-05-20,151,2,0.69,59276,443154,97,True
1024,2025-05-25,74,1,0.35,53296,215375,20,False
1024,2025-05-19,221,7,2.43,63542,152335,95,False
1024,2025-05-23,108,0,0.0,60308,342887,55,False
1024,2025-05-20,34,2,0.69,60787,171916,6,False
1024,2025-05-25,218,5,1.74,54278,430838,40,False
1024,2025-05-23,177,6,2.08,61758,122504,58,False
1024,2025-05-24,226,4,1.39,64844,264211,46,True
1024,2025-05-19,115,4,1.39,64145,213758,16,False
1024,2025-05-22,115,1,0.35,58059,219501,78,True
1024,2025-05-17,26,0,0.0,63439,274326,7,False
1024,2025-05-21,189,6,2.08,63451,468481,87,False
1024,2025-05-23,188,7,2.43,65012,167443,12,False
1024,2025-05-22,78,3,1.04,59477,476156,97,False
1024,2025-05-22,191,4,1.39,58155,183981,7,False
1024,2025-05-23,208,4,1.39,61081,226519,93,False
1024,2025-05-22,84,0,0.0,62523,245698,100,False
1024,2025-05-20,121,0,0.0,54860,162287,57,True
1024,2025-05-22,131,4,1.39,61053,207357,5,False
1024,2025-05-25,68,3,1.04,53255,410066,36,False
1024,2025-05-18,196,1,0.35,55834,463107,85,False
1025,2025-07-21,53,0,0.0,69326,313286,60,False
1025,2025-08-02,78,1,0.98,71006,198802,29,False
1025,2025-07-28,57,2,1.96,70239,296753,6,False
1025,2025-08-06,85,1,0.98,66671,401549,48,False
1025,2025-08-01,28,0,0.0,66621,204186,46,False
1025,2025-07-17,50,2,1.96,59788,454835,87,True
1025,2025-07-06,71,0,0.0,72136,349200,23,False
1025,2025-06-30,70,2,1.96,65212,202072,54,False
1025,2025-08-01,61,1,0.98,65351,440426,83,False
1025,2025-06-30,40,1,0.98,60959,244926,29,True
1025,2025-07-23,16,1,0.98,63786,428910,55,True
1025,2025-07-03,55,2,1.96,61185,126081,34,False
1025,2025-07-03,0,1,0.98,70988,135525,36,False
1025,2025-07-17,0,0,0.0,69310,470191,60,False
1025,2025-07-26,25,1,0.98,61075,204127,42,True
1025,2025-08-11,58,2,1.96,72525,491860,70,False
1025,2025-07-31,33,1,0.98,72150,187245,77,False
1025,2025-08-01,95,2,1.96,68821,356433,80,False
1025,2025-07-27,69,1,0.98,69331,214003,0,False
1025,2025-08-10,57,1,0.98,70041,313893,44,False
1025,2025-08-09,22,1,0.98,62324,333294,43,False
1025,2025-08-04,96,3,2.94,61916,125279,90,False
1025,2025-07-05,60,1,0.98,69649,271616,79,False
1025,2025-07-15,79,1,0.98,65873,210114,78,False
1025,2025-08-02,28,1,0.98,65505,292150,70,False
1025,2025-07-22,31,2,1.96,70242,388646,0,False
1025,2025-08-10,51,1,0.98,64256,397542,89,False
1025,2025-07-23,99,4,3.92,64603,385904,96,False
1025,2025-07-12,62,2,1.96,63515,469359,40,False
1025,2025-07-17,61,2,1.96,68977,292319,58,False
1026,2025-06-11,136,3,1.07,107244,415508,49,False
1026,2025-07-15,167,1,0.36,103598,299316,17,False
1026,2025-07-29,151,1,0.36,99507,200625,41,False
1026,2025-06-16,100,4,1.43,95421,151272,13,False
1026,2025-06-22,222,3,1.07,107758,154675,46,False
1026,2025-06-24,264,4,1.43,106188,414201,51,False
1026,2025-07-04,153,1,0.36,94115,221169,95,False
1026,2025-07-02,274,0,0.0,94855,409835,48,False
1026,2025-07-01,130,2,0.71,104680,321849,98,False
1026,2025-07-05,117,3,1.07,104854,396124,53,False
1026,2025-07-12,48,0,0.0,96884,315503,15,False
1026,2025-06-20,156,6,2.14,95997,399155,79,False
1026,2025-06-19,153,1,0.36,100729,402240,25,True
1026,2025-07-04,211,2,0.71,108059,259484,25,False
1026,2025-07-16,107,0,0.0,106689,207051,32,False
1026,2025-07-27,215,1,0.36,102119,303675,47,True
1026,2025-07-22,65,1,0.36,108257,289518,76,False
1026,2025-08-01,253,1,0.36,91968,482650,45,False
1026,2025-07-17,267,7,2.5,104155,394499,77,False
1026,2025-07-20,161,3,1.07,101758,449317,76,False
1026,2025-07-24,277,1,0.36,95421,407322,93,False
1026,2025-07-03,70,3,1.07,105831,265637,83,False
1026,2025-07-19,106,4,1.43,104294,157786,68,False
1026,2025-07-25,191,2,0.71,92212,362678,52,False
1026,2025-07-12,270,2,0.71,92825,426160,25,True
1026,2025-06-26,148,0,0.0,100004,206311,87,False
1026,2025-07-03,118,1,0.36,107326,100363,33,True
1026,2025-07-16,121,0,0.0,91339,275037,94,False
1026,2025-06-11,267,6,2.14,100812,223745,84,False
1026,2025-07-11,131,1,0.36,103323,430763,80,False
1027,2025-06-10,136,0,0.0,90690,494485,60,False
1027,2025-06-12,43,1,0.47,94089,272409,5,False
1027,2025-06-15,37,2,0.93,79593,311655,20,False
1027,2025-06-16,84,0,0.0,82218,289216,58,False
1027,2025-06-13,56,1,0.47,81495,222989,51,False
1027,2025-06-06,25,0,0.0,80180,461185,56,True
1027,2025-06-12,125,4,1.86,90592,239718,32,False
1027,2025-06-15,17,0,0.0,85431,123777,83,False
1027,2025-07-10,113,4,1.86,88020,225549,87,False
1027,2025-06-14,29,1,0.47,82126,387062,51,False
1027,2025-06-25,193,1,0.47,87912,211776,46,False
1027,2025-06-24,88,3,1.4,92833,457092,93,False
1027,2025-07-22,22,0,0.0,83004,299488,11,False
1027,2025-06-12,52,0,0.0,86540,448216,4,False
1027,2025-07-10,181,4,1.86,83620,299271,57,False
1027,2025-07-03,75,1,0.47,78389,366907,81,False
1027,2025-07-16,213,1,0.47,78294,302630,25,False
1027,2025-06-16,203,7,3.26,78722,468893,59,False
1027,2025-06-18,14,0,0.0,87438,361578,73,False
1027,2025-07-22,168,4,1.86,83599,100654,6,False
1027,2025-06-25,159,2,0.93,83335,464271,99,False
1027,2025-06-26,64,3,1.4,82030,292537,60,True
1027,2025-06-25,84,3,1.4,82494,445072,90,False
1027,2025-07-18,204,6,2.79,94637,395901,60,False
1027,2025-07-04,103,4,1.86,83629,206379,89,False
1027,2025-07-13,96,3,1.4,86883,431588,53,False
1027,2025-06-24,27,1,0.47,80206,258177,97,False
1027,2025-06-28,105,4,1.86,89855,102637,74,False
1027,2025-06-27,67,0,0.0,83876,111831,71,False
1027,2025-06-11,50,1,0.47,78674,188741,14,True
1028,2025-06-20,38,1,0.88,44022,477082,90,False
1028,2025-06-11,45,1,0.88,49320,353017,48,False
1028,2025-06-13,22,1,0.88,43634,474842,72,False
1028,2025-06-05,86,1,0.88,51798,431495,94,False
1028,2025-07-02,110,2,1.77,47800,202326,87,False
1028,2025-06-19,89,3,2.65,48006,433260,14,False
1028,2025-06-17,79,3,2.65,45707,234563,66,False
1028,2025-07-11,85,1,0.88,51121,491670,48,True
1028,2025-07-07,84,3,2.65,49824,164926,57,False
1028,2025-06-26,52,2,1.77,50738,280388,20,False
1028,2025-06-24,113,4,3.54,51073,419532,17,False
1028,2025-06-13,35,2,1.77,47391,377510,43,True
1028,2025-07-05,33,1,0.88,46165,473513,95,False
1028,2025-07-07,76,2,1.77,51390,221225,9,False
1028,2025-07-08,59,2,1.77,47867,158560,91,False
1028,2025-06-04,77,0,0.0,50196,363312,68,True
1028,2025-06-10,61,2,1.77,46846,250823,37,False
1028,2025-06-19,18,1,0.88,48252,310765,96,False
1028,2025-07-06,42,0,0.0,52301,181515,9,False
1028,2025-07-05,56,0,0.0,50380,441524,91,False
1028,2025-06-15,55,1,0.88,47747,383539,53,False
1028,2025-06-05,4,1,0.88,47397,441701,56,False
1028,2025-06-30,96,0,0.0,48497,250953,20,False
1028,2025-06-16,39,2,1.77,49854,481164,54,True
1028,2025-06-29,43,0,0.0,51185,351063,54,False
1028,2025-06-17,69,2,1.77,45361,203920,86,False
1028,2025-06-13,65,2,1.77,51936,173606,62,False
1028,2025-06-06,58,0,0.0,43031,373326,1,False
1028,2025-07-05,99,2,1.77,49884,358470,81,False
1028,2025-06-02,70,0,0.0,51309,335943,44,True
1029,2025-05-28,14,1,0.43,18551,396956,34,False
1029,2025-05-08,210,3,1.3,17635,176208,0,False
1029,2025-06-02,122,2,0.87,17439,341766,85,False
1029,2025-05-15,173,2,0.87,19380,312986,38,False
1029,2025-05-07,81,3,1.3,18424,298110,33,False
1029,2025-05-27,145,3,1.3,18453,401566,8,False
1029,2025-06-01,199,6,2.61,18980,350449,4,False
1029,2025-05-12,157,3,1.3,19865,442424,27,False
1029,2025-05-07,205,5,2.17,17741,203215,19,False
1029,2025-05-22,54,2,0.87,18186,442016,6,False
1029,2025-05-27,139,1,0.43,17942,455113,11,False
1029,2025-05-17,193,1,0.43,18693,244491,16,False
1029,2025-05-08,61,0,0.0,19413,205723,33,True
1029,2025-05-21,229,2,0.87,17534,397515,14,True
1029,2025-05-13,177,4,1.74,18462,351842,2,True
1029,2025-05-28,73,2,0.87,17019,226044,47,False
1029,2025-05-22,12,1,0.43,20015,480041,87,False
1029,2025-05-15,133,2,0.87,18279,323177,8,False
1029,2025-05-21,210,4,1.74,18203,169123,23,False
1029,2025-05-20,2,1,0.43,17648,289607,47,False
1029,2025-06-02,222,7,3.04,18632,177095,76,False
1029,2025-05-27,77,0,0.0,18087,113731,98,False
1029,2025-05-14,1,0,0.0,19643,141025,51,False
1029,2025-05-06,217,5,2.17,17880,223714,98,False
1029,2025-05-26,139,4,1.74,19328,373958,12,False
1029,2025-05-20,180,4,1.74,19018,355095,73,False
1029,2025-05-04,39,1,0.43,18864,132940,34,False
1029,2025-05-18,4,1,0.43,18905,463334,55,False
1029,2025-05-31,115,1,0.43,18403,402666,70,False
1029,2025-05-12,69,0,0.0,17212,143539,56,True
1030,2025-06-17,4777,122,1.24,51040,485105,86,False
1030,2025-06-26,821,5,0.05,45670,324923,1,False
1030,2025-06-13,3535,58,0.59,53193,113403,52,True
1030,2025-06-08,2707,23,0.23,50562,398845,57,False
1030,2025-07-10,8089,127,1.29,48613,264404,58,False
1030,2025-06-18,4566,52,0.53,52449,204601,47,True
1030,2025-06-12,1928,63,0.64,46944,399644,50,False
1030,2025-06-07,7170,63,0.64,50167,296106,96,False
1030,2025-06-24,5322,154,1.57,46432,353478,94,False
1030,2025-06-28,4161,90,0.92,45142,293646,81,False
1030,2025-06-07,8638,98,1.0,49541,480315,0,False
1030,2025-07-09,7653,83,0.84,44633,227101,63,False
1030,2025-06-03,2824,1,0.01,48798,493445,60,False
1030,2025-06-23,3185,75,0.76,48152,454388,48,False
1030,2025-06-21,3055,48,0.49,53885,390180,89,False
1030,2025-06-26,3052,89,0.91,51272,429963,25,False
1030,2025-06-16,4366,122,1.24,45248,431407,36,True
1030,2025-06-30,4958,12,0.12,48654,422870,20,False
1030,2025-06-09,3749,89,0.91,46645,255642,45,False
1030,2025-07-08,4551,7,0.07,48626,226150,63,False
1030,2025-07-04,8391,247,2.51,44719,275405,30,False
1030,2025-06-23,604,15,0.15,49967,410877,25,False
1030,2025-06-06,4597,79,0.8,52789,291349,36,True
1030,2025-07-10,3815,92,0.94,44412,333883,47,False
1030,2025-06-19,4468,72,0.73,47033,203002,87,False
1030,2025-07-09,1564,50,0.51,46800,189051,91,False
1030,2025-07-08,9436,41,0.42,46264,375107,26,False
1030,2025-07-01,2881,24,0.24,51704,469792,86,False
1030,2025-07-02,947,24,0.24,45279,458405,57,False
1030,2025-06-11,9793,313,3.19,51154,364395,21,False
1031,2025-06-21,15,0,0.0,80356,491093,78,False
1031,2025-06-06,10,0,0.0,82057,161554,67,False
1031,2025-06-30,140,1,0.7,70306,289921,40,False
1031,2025-06-02,58,2,1.4,84563,360102,48,False
1031,2025-05-14,100,1,0.7,84433,307302,31,False
1031,2025-05-14,116,3,2.1,73240,150508,0,False
1031,2025-05-30,34,1,0.7,71722,396952,54,True
1031,2025-05-14,57,2,1.4,82693,212255,50,True
1031,2025-07-05,106,4,2.8,73349,425812,99,False
1031,2025-07-04,35,0,0.0,72845,353608,17,False
1031,2025-06-27,20,1,0.7,80930,408838,46,False
1031,2025-06-12,53,1,0.7,77384,195419,30,True
1031,2025-06-23,48,0,0.0,73134,120655,13,False
1031,2025-06-29,98,1,0.7,80993,462990,50,False
1031,2025-05-16,40,2,1.4,83654,488689,15,False
1031,2025-06-28,28,0,0.0,73670,334507,98,False
1031,2025-07-07,105,1,0.7,84956,424676,44,False
1031,2025-05-24,99,1,0.7,74455,273084,77,False
1031,2025-06-06,133,1,0.7,70709,431612,3,False
1031,2025-06-04,74,1,0.7,85570,196881,61,False
1031,2025-06-26,101,4,2.8,79320,131673,19,False
1031,2025-06-27,56,1,0.7,71469,141846,77,False
1031,2025-06-08,51,0,0.0,71581,107265,4,True
1031,2025-05-26,44,0,0.0,71234,121058,29,False
1031,2025-05-14,28,0,0.0,73451,278428,29,True
1031,2025-06-06,129,5,3.5,76812,252131,24,False
1031,2025-05-23,43,2,1.4,83088,101468,40,False
1031,2025-06-17,30,2,1.4,84773,268913,76,False
1031,2025-06-06,57,1,0.7,81335,362911,55,False
1031,2025-06-10,29,0,0.0,72266,461333,54,False
1032,2025-05-23,0,0,0.0,27216,239805,7,False
1032,2025-06-15,0,0,0.0,31799,181171,24,False
1032,2025-06-14,0,0,0.0,30650,432103,82,True
1032,2025-06-13,0,1,0.0,29891,411997,82,False
1032,2025-06-10,0,1,0.0,30581,451931,40,True
1032,2025-05-26,0,0,0.0,30474,436399,22,False
1032,2025-05-31,0,1,0.0,27437,212260,91,True
1032,2025-06-15,0,0,0.0,28630,266862,12,True
1032,2025-06-06,0,0,0.0,28819,241041,29,False
1032,2025-05-30,0,0,0.0,32008,447801,47,False
1032,2025-06-01,0,1,0.0,27904,368933,45,False
1032,2025-06-06,0,1,0.0,30395,331322,40,False
1032,2025-05-24,0,1,0.0,26685,415837,28,False
1032,2025-05-22,0,1,0.0,28163,150713,38,False
1032,2025-05-31,0,1,0.0,29372,477775,70,True
1032,2025-05-27,0,0,0.0,29838,232596,54,False
1032,2025-05-22,0,0,0.0,28937,407980,97,False
1032,2025-06-15,0,1,0.0,26939,231049,58,False
1032,2025-06-07,0,1,0.0,29885,334898,66,False
1032,2025-06-10,0,0,0.0,27227,448292,66,False
1032,2025-05-24,0,1,0.0,29003,382752,90,True
1032,2025-05-28,0,0,0.0,31407,157676,40,False
1032,2025-06-09,0,0,0.0,28579,395267,10,False
1032,2025-06-03,0,1,0.0,31135,147599,14,False
1032,2025-06-01,0,1,0.0,31597,204143,73,True
1032,2025-06-11,0,1,0.0,28199,125345,23,True
1032,2025-06-10,0,1,0.0,31207,107961,28,False
1032,2025-06-16,0,1,0.0,30531,181199,64,True
1032,2025-06-07,0,1,0.0,28009,412712,37,False
1032,2025-05-31,0,0,0.0,26884,399290,69,False
1033,2025-07-22,870,4,0.44,45868,397651,44,False
1033,2025-07-14,19,0,0.0,45829,300065,31,False
1033,2025-07-03,680,2,0.22,44365,199122,4,False
1033,2025-06-19,907,15,1.64,40133,348178,34,False
1033,2025-06-28,260,1,0.11,44180,207724,56,False
1033,2025-06-28,386,11,1.2,47215,265278,68,False
1033,2025-06-18,757,0,0.0,39920,274001,83,False
1033,2025-07-08,497,11,1.2,41337,173705,38,False
1033,2025-07-09,255,7,0.77,39460,465543,86,True
1033,2025-07-16,588,17,1.86,44783,456336,62,False
1033,2025-06-21,207,0,0.0,45355,113265,48,False
1033,2025-06-25,515,4,0.44,39874,321711,98,False
1033,2025-07-07,540,13,1.42,43788,411072,24,False
1033,2025-06-27,278,8,0.88,41894,462681,13,False
1033,2025-06-21,157,2,0.22,45646,203863,76,False
1033,2025-07-21,445,13,1.42,39256,433329,72,False
1033,2025-07-13,700,21,2.3,43715,340346,69,False
1033,2025-06-18,612,1,0.11,41657,140643,73,False
1033,2025-07-10,852,10,1.09,41408,254841,60,False
1033,2025-07-17,382,0,0.0,39082,207791,98,False
1033,2025-07-19,423,13,1.42,41851,259472,20,False
1033,2025-07-16,227,0,0.0,40368,443173,87,False
1033,2025-07-14,664,1,0.11,39439,497748,60,False
1033,2025-07-17,102,0,0.0,45007,199525,44,False
1033,2025-06-27,462,12,1.31,46126,427565,53,False
1033,2025-07-09,766,25,2.74,42475,189402,94,False
1033,2025-06-18,735,16,1.75,43253,225695,57,False
1033,2025-07-13,108,2,0.22,42021,393151,81,True
1033,2025-07-21,36,1,0.11,43032,450434,63,True
1033,2025-06-18,181,1,0.11,43329,334397,52,True
1034,2025-07-01,58,1,0.02,22005,135739,65,True
1034,2025-05-30,1436,10,0.22,23100,217174,49,True
